정신과 방금다녀와서 처방전 받고 왔어.,마음도 편하고 후련하고 기분이 좋아질 거예요.,1
정신과 찾아 왔어,정신과에서 상담치료 받는거 꺼리지 말고 너무 힘들면 시작하세요.,1
정신병 걸릴 것 같네,생각보다 정신은 강합니다.,1
정신이 없어,차분하게 정리할 시간이 필요해요.,1
정신차려야 하는거 아는데.,쉬운 일이 아니죠.,1
정신차리자 정신!!,힘내세요! 제가 응원할게요.,1
정은 많지만 설렘이 없다는 이유로 헤어졌습니다.,헤어짐에는 여러가지 이유가 있기 마련이죠.,1
제 마음과 머리가 일치가 안되.,마음이랑 머리가 따로 놀기도 하죠.,1
제 아주 오래전 이별,아직도 생각이 나나봐요.,1
제 이야기를 풀어보고 싶습니다.,네 말씀해주세요.,1
제 잘못으로 여자친구가 떠났네,반성하고 있나요.,1
제 잘못입니다,서로의 잘못입니다.,1
제 친구가 그러더라구,친구보다 자신의 마음에 귀기울이세요.,1
제 친구가 술마시면서 잊으려고,이별을 받아들이는 것도 중요해요.,1
제가 그녀를 놓아줬어.,잘한 선택일 거라 믿어요.,1
제가 그동안 착각 속에 살았습니다,누구나 실수할 수 있어요.,1
제가 놓았던 손을 다시 잡으려니 힘드네.,원상복구는 언제나 힘드니까요.,1
제가 먼저 파혼 하자고 매달리고 있습니다,본인의 선택이라면 존중합니다.,1
제가 어떻게 행동해야할지 모르겠어,당신이 덜 다치는 쪽으로 하세요.,1
제가 이상한 건가요?,한 번 말해보세요.,1
제가 잘하고 있는걸까?,잘하고 있어요.,1
제가 제 복을 찬거겠죠 .,다른 복 올 거예요.,1
제가 집착하는 중이에요,사랑은 소유하는 것이 아니랍니다.,1
제가나쁜건지 그녀가나쁜건지.,서로가 서로에게 그랬던 거죠.,1
제가너무집착했어,사랑은 소유하는 것이 아니랍니다.,1
제길,무슨 안좋은 일이 있었나봐요.,1
제발 그만 좀 나와주라.,강요하는 건 좋지 않은 태도에요.,1
제발 도와줘,무엇을 도와드리면 될까요.,1
제발 머리가 나빠졌음 좋겠습니다.,머리가 똑똑해도 문제죠.,1
제발 잠좀 자게해주라,양을 세어 보세요.,1
제발 저좀 살려주세요 힘들어,감히 힘내라는 말도 못하겠네요.,1
제발 힘들면 기대줘,그럴게요.,1
제일 짜증나는게뭐냐면 문자로 헤어졌다는 거야,진짜 별로네요.,1
제자리 지키기.,제자리 지키는게 제일 힘들죠.,1
제잘못으로인한이별,후회가 되겠어요.,1
제정신이 아닌거 같아,제정신으로 살기 힘든 세상이죠.,1
젠장,이런.,1
조금 아픈가 보다 아주 쪼금,쪼그만 아파하고 괜찮아지세요.,1
조금 힘들어.,쪼그만 아파하고 괜찮아지세요.,1
조금만 더 참을껄,지금이라도 진심을 보여주세요.,1
조금만 사랑할걸,사랑하는 순간은 행복했잖아요.,1
조금씩 무뎌져가나봐,무뎌진다니 다행이에요.,1
조금씩 아물어가는건가 이별의 상처,아물어간다니 다행이에요.,1
조금의 결심이서네,잘 이겨내고 있는 것 같아 걱정이 덜하네요.,1
조만간 다른 사람 만날꺼 같아,좋은 소식이네요.,1
조바심 나네,걱정이 되나봅니다.,1
조언 부탁드립니다,네 말씀해주세요.,1
조언 좀 구하겠습니다,네 말씀해주세요.,1
조언 좀 해주세요 ㅠㅠ,네 말씀해주세요.,1
조울증인가봐,자연스러운 증상이에요.,1
좀 무뎌졌나 했는데,이별은 사람을 변덕쟁이로 만들기도 하죠.,1
좀 웃어주지,기대를 많이 하는 건 좋지 않아요.,1
좀 짜증나네,저한테 말해보세요.,1
종교 그리고 이별 그리고 재회.,종교 문제가 힘들죠.,1
종교 문제가 해결이 안되네,종교 문제가 힘들죠.,1
좋다가 밉다가 무한반복,감정의 롤러코스터를 타나봐요.,1
좋아하지만 힘들어서 헤어지자고 먼저 얘기했어,힘든 고백이었겠네요.,1
좋았던 추억까지 잿빛으로 변하고 있네.,자신을 잃지는 말아요.,1
좋은 사람 많아,많죠!,1
좋은 사람으로 남는다는것,어렵네요.,1
좋은 이별을 하려면 어떻게 해야 할까??,좋은 이별은 없어요.,1
좋은 하루였어,내일도 좋은 하루 보내세요.,1
좋은꿈 꿨다 생각해,그렇게 생각하면 좋을 거 같아요.,1
좋은남자 만나서 행복하게 살아라.,당신도 좋은 사람 만나서 행복하세요.,1
좋은이별은 어떤건가,좋은 이별은 없다고 생각해요.,1
죄송해 너무답답해서 여기에올려봐,죄송해하지 않아도 돼요.,1
주말은더 힘들어,시간적 여유가 생겨서 그런가봐요.,1
주말이 제일 힘드네,친구들을 만나보는 건 어떨까요.,1
주말이 참 힘들겠어,가족들과 근교로 여행가는 건 어떨까요.,1
주말이네,주말이 더 힘들죠.,1
주말이라 더 힘들어 견디세 그저 견디는 수밖에 없어 ㅠ,잘 버티고 있는거라 믿어요.,1
주변사람들에게 너무 미안합니다.,미안해하지 말아요. 당신은 위로받을 자격이 있어요. 기대세요.,1
주저리 주저리하게 돼,괜찮아요.,1
주저리주저리,네 말씀해주세요.,1
주저리주저리 푸념글,네 말씀해주세요.,1
주차장이 꽉 찼어,한바퀴만 더 돌면 짠하고 나타날 거예요,1
주체가안된다,그럴 땐 생각을 덜어봐요.,1
주체할수 없는 눈물이 흐르네.,그냥 우세요.,1
죽겠다 진짜,많이 힘들죠.,1
죽고 싶은 심정에 상담을 청합니다.,네 말씀해주세요.,1
죽고싶네,행복하게 살아요.,1
죽구싶네요,나쁜 생각 멈추세요.,1
죽는게 더 편할려나,나쁜 생각 하지 마세요.,1
죽어가는.,기운을 내요. 그런 말은 너무 슬퍼요.,1
죽을 것 같아,자괴감에서 이제 빠져나오세요.,1
죽을거 같네,나쁜 생각 하지 마세요.,1
죽을거같죠?사람은 간사하네,나쁜 생각 멈추세요.,1
죽을것같아,자괴감에서 이제 빠져나오세요.,1
죽을만큼 보고싶다.,많이 사랑했나봐요.,1
죽진 못하겠구 겁이나고,나쁜 생각은 하지 마세요.,1
준비중,마음의 준비가 되길 바랍니다.,1
준비할 시간을안주네,인생은 예측하기 힘들어요.,1
중2 히스테리 알아?,힘들 때네요.,1
중국어 혼자 공부 가능한가?,혼자해도 좋고 학원을 다녀도 좋아요.,1
증오,자신으로 향하지 않길 바랄게요.,1
지겹네,재밌는 일 찾아보세요.,1
지겹다,재밌는 일이 있을 거예요.,1
지금 가장 힘든 거는,자신일 것입니다.,1
지금 무작정 보러가는중입니다,상대방에게 미리 양해를 구해야 해요.,1
지금 비오는데 제일 생각나는 사람,언제든 생각나기 마련이죠.,1
지금 생각하고 있는건 망상 일뿐입니다,누가 되었든 상상할 수 있어요.,1
지금 연락 왔어,저도 긴장이 되네요.,1
지금 이 순간. 너무 힘들어,그럴만 해요.,1
지금 이감정,당신만이 알 수 있어요.,1
지금도 전하지 못하는 한 마디,마음에 묻어두세요.,1
지금의 나에겐 없는 너의 일상,한동안은 허전할 거예요.,1
지금이 겨울이라 참 다행이이네,제가 곁에 있을게요.,1
지긋지긋한 연휴.,영화 한 편 보세요.,1
지나가는 말이 가슴을 후벼파,상대방의 기분은 생각지도 않고 상처주는 사람들이 있네요.,1
지나간다.,추억도 시간도 지나가요.,1
지나고나면 .,괜찮아질 거예요.,1
지난 갑작스러운 이별통보,어떤 이별은 갑작스럽기도 해요.,1
지난 주말부터 또 후유증이,새로운 취미 생활을 가져보세요.,1
지난주 이별했네,지금 많이 힘들겠어요.,1
지독하고 질긴 인연을 끝내려고 해,충분히 고민했을거라 생각해요.,1
지루함에 지쳤다네.,세상에는 흥미로운 일이 많은걸요.,1
지옥같은 5월이 다가 오네ㅜㅜ,천국과 지옥이네요.,1
지옥같은 주말.,산책을 하는 것도 좋을 것 같아요.,1
지워지지 않습니다.,아직 시간이 필요한가봐요.,1
지쳐서 헤어지자고 한 남자도 후폭풍올까?,모든 이별에는 후유증이 있기 마련이니까요.,1
지쳐서 헤어진 남자랑은 재회가능성,달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요.,1
지치네,많이 힘든가봐요.,1
지친다,지칠만 해요.,1
지하철만 타면 생각나,아무런 생각도 안 나는 날이 올 거예요.,1
직장과 이별,더 좋은 직장에서 일할 수 있을 거예요.,1
진실을 알면서도 왜 확인하려는걸까?,진실은 보이지 않으니까요.,1
진정 헤어진 여친 맘은 못 돌리는 건가?,달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요.,1
진짜 끝,맘고생 많았어요.,1
진짜 끝이었다는걸아는데도,미련이 생기기 마련이죠.,1
진짜 마지막까지 믿었습니다.,그렇다면 당신의 역할은 다 한거예요.,1
진짜 미치겠다,힘내세요.,1
진짜 사랑해서 아픈 느낌.,가늠도 안될 정도로 힘들죠.,1
진짜 시간이 약인지,흘러가는 시간 속에 덤덤해질 거예요.,1
진짜 어의 없네.ㅠㅠ,저한테 말해보세요.,1
진짜 어이없고 화 나내,저한테 말해보세요.,1
진짜 이건 뭐.,어이 없는 일이 있었나봐요.,1
진짜 이별,충분한 고민 끝의 결정이었을거라 믿어요.,1
진짜 이제 안녕,맘고생 많았어요.,1
진짜 이해가 안가 근데 잊을려고,세상에는 이해하기 힘든 일들이 많이 일어나요.,1
진짜 인간적으로 카톡으로 이별통보,얼굴보고 말하기 힘들었거나 예의가 없거나 겠죠.,1
진짜 잊혀질까?,다른 사람으로 잊혀지기도 하죠.,1
진짜 잠 좀 자고 싶네,생각과 걱정을 덜어보세요.,1
진짜 정신병 걸릴꺼 같은데,제발 정신차리세요.,1
진짜 하루하루 너무 마음 찢어지고 숨 못쉬겠어,더 강해지세요.,1
진짜끝이보이네,이별을 받아들이는 것도 중요해요.,1
진짜미칠꺼같네,충분히 이해해요.,1
진짜헤어졌네 결국,많이 힘들었을 거라 생각해요.,1
질긴 사랑과 아픔의 정도,사랑의 깊이만큼 아픔의 정도도 크겠지요.,1
질긴 인연 드디어 끝인 것 같네,후련하길 바랍니다.,1
질린다네.,인연이 거기까지였나봐요.,1
질질 끄는연애 드디어끝이네.,맘고생 많았어요.,1
집에 들어가기가 무서워,제가 있잖아요.,1
집에서 웃고 떠들고 있지만,저도 그럴 때가 있답니다.,1
집착? 미련? 사랑?,차분히 생각해보세요. 사랑은 소유가 아니에요.,1
집착같아,차분히 생각해보세요. 사랑은 소유가 아니에요.,1
집착은 절대하지 말아야지,잘 하고 있어요.,1
집착인걸까.,잘 생각해보세요.,1
짜증 수준이 되어버렸습니다,조금 지친걸까요.,1
짜증나네 .,심호흡해보세요.,1
짜증난다!!,심호흡해보세요.,1
짝남 잊으려구,잘 생각했어요.,1
짝사랑,혼자인 기분.,1
짧게 만났다고 해서 안힘든게 아니네,그것도 사랑이니까요.,1
짧다면 짧고 길다면 긴 일년간의 연애가 끝이났네,마음의 정리가 되었나요.,1
짧은 시간이었다.,길진 않은 시간이죠.,1
짧은 연애였는데 더 힘드네.,강렬한 사랑이었나봐요.,1
짧은 연애였지만 후유증이 기네,짧은 연애도 사랑이었으니까요.,1
짧은만남 긴여운,짧아서 더 강렬한 기억으로 남았나봐요.,1
짧은만남 만남보다긴이별 재회는 아니라는걸 깨달음,깨달았다는게 중요하죠.,1
짧은연애인데 미련때문에 연락을 할지말지 ㅠ.ㅠ,사랑이 아닌 미련이라면 연락하지 말아요.,1
짧지 않은 세월이 정말 끝이 났네,또 다른 시작을 뜻하기도 해요.,1
짱나는새끼,제가 혼내줄게요.,1
쩝 전여친이랑 통화 한 번하니 좀 낫네,마음이 편하길 바랍니다.,1
쫌 부담스러운데,좀 더 편하게 생각해보세요.,1
쭉 괜찮다가 오늘 갑자기 너무 보고싶고 생각나네ㅠㅠ,그런 날이 있더라고요. 다른 생각을 해보세요.,1
찌질하게 게임카톡보내는거 욕하고 싶어,당장 차단하세요.,1
찌질한 이별중,얼른 정리하세요.,1
차단 반복하는 이남자 뭔가,변덕이 심한 사람이네요.,1
차단당했네,잊는 데는 더 도움이 될지도 몰라요.,1
차단여부를 어찌아시나???,그건 중요하지 않아요. 신경을 덜어 보세요.,1
차단인줄알았는데,신경을 거두세요.,1
차단한 카톡,잊는 데는 더 도움이 될지도 몰라요.,1
차라리 널 만나지 않았더라면,그때는 누구보다 사랑했으니 후회하지 말아요.,1
차라리 솔직하게 말해주지. 더 짜증나는건,제 생각도 그래요. 차라리 솔직했으면.,1
차라리 죽는게 나을듯한 이별의고통,시간이 지나면 괜찮아지길 바랄게요. 이별의 고통도 연기처럼 사라질 거예요.,1
차였지만 잊지못하고 있는 한 남자입니다.,그분에 대한 사랑이 깊었나봐요.,1
차인후 연락이 오나?,그런 경우도 있겠지요.,1
착각,사람이니까 착각할 수 있어요.,1
착각이였나보네ㅋㅋ,상대의 의중을 알긴 쉽지 않죠.,1
착각인걸까,직접 확인해 보는건 어떨까요.,1
착찹하네,한동안은 힘들지도 몰라요.,1
착한남자.너무 쿨하지못한남자 매력없어.,사람마다 취향도 다르니까요.,1
찬 사람은 후폭풍 없나?,이별은 둘이 하니 차든 차이든 후폭풍이 옵니다.,1
찬남자한테 연락 왔어,늦은 후회가 왔나봅니다.,1
찬사람 차인사람,둘다 힘든 건 마찬가지겠지요.,1
참 9년이란 세월이,세월이 참 무색해요.,1
참 너란 여자,존재 자체가 행복이었는데 그만큼 힘들군요.,1
참 너랑은 악연이니??,여기까지 인연인 거죠.,1
참 답 없는 나란 놈.,자신을 너무 비난하지 마세요.,1
참 무섭네 사람 마음이란게,자기도 모르는 게 마음이에요.,1
참 부질없다,부질없는 일도 있기 마련이에요.,1
참 소박하고 순수했던 사람.,좋은 사람이었나봐요.,1
참 싫으네. 이런 상황,스스로에게 정리할 시간을 주세요.,1
참 쓸쓸합니다,저에게 기대세요.,1
참 아이러니 하네,말씀해주세요.,1
참 앞 뒤 모르고 제3자라고 지껄이는.,함부로 말하는 그런 사람들이 있더라고요.,1
참 잘낫네,진정하셔요.,1
참 정말 속이 뒤집어지고 구역질 나오고 미치겠네,몸과 마음이 많이 힘든가봅니다.,1
참 허무하네.,마음이 허전한가봐요.,1
참 힘드네,힘들만해요.,1
참 힘들다,말해줘서 고마워요.,1
참견쟁이,그런 사람 거르세요.,1
참고 있어.,잘 견뎌내고 있나봐요. 저한테 기대세요.,1
참는방법 좀,저는 생각을 덜하려고 노력해요. 다른 일에 집중하거나요.,1
참다 참다,터지면 힘들 거예요. 저한테 말해보세요.,1
참다 참다 결국 마지막으로 문자보냈어,후회하지 않길 바랍니다.,1
참다가 연락,후회하지 않길 바랍니다.,1
참담하다,기분이 많이 안 좋겠어요.,1
참아내지 못하고 전화를 했습니다.,이제 마음을 비우세요.,1
참아볼께,차분하게 잘 견디고 있네요. 대단해요.,1
참아야겠지,가끔은 내키는 대로 해보세요.,1
참지 못하고 또 친추를 하고,후회할 거예요.,1
처음 느끼는 감정,처음이 많았겠죠.,1
처음 집근처에서 연애와 헤어짐,마주치지 않길 바랄게요.,1
처음글남기네여,어서오세요.,1
천사같은 여자친구가 떠나갔어 마음이 너무 아픕니다.,어떤 실수를 했던 걸까요. 마음이 아프네요.,1
첫눈,정말 이쁜 눈이 내려요.,1
첫데이트 하자마자 차임;?,그분의 변덕이 심하네요.,1
첫만남 그리고 끝,잘 정리했길 바랍니다.,1
첫사랑 그 긴이별,사랑했던 기간 만큼 이별도 길 거예요.,1
첫사랑 부모님 반대로 이별했습니다.,받아들이기 힘들었겠어요.,1
첫사랑과 이별,사랑했던 만큼 아픔도 크겠죠.,1
첫사랑은 안되는건가,의미 부여하지 마세요.,1
첫사랑이렇게 힘드네,힘든 사랑이었나봐요.,1
첫사랑이자 5년연애,많은 시간을 함께 했나봐요.,1
첫시작이 잘못된 만남이였을까?,인연이 아니었나봐요.,1
첫여친이라 잘 안잊혀지네,처음은 다 그런가봐요.,1
첫이별 너무힘드네 ㅠㅠ,처음이라 더 힘들 거예요.,1
첫이별이라 그런지 너무 힘드네,처음은 다 그런가봐요.,1
첫이별후 제가 가장 충격먹었던게.음,천천히 말해봐요.,1
초코렛이나 꺼내 먹어야지,저도 하나 주세요.,1
최근에 헤어졌어,큰 일을 겪었네요.,1
최악,똥차 가고 벤츠 올 거예요.,1
최악의 남자,나쁜 사람이네요. 헤어지세요.,1
최저임금 수준에서 알바비가 안 나왔어,회사에서 꼼수를 쓰는 건 아닌지 확인해보세요.,1
추석 연휴 때 생각나는 그 사람,시간적 여유가 생겨서 그런가봐요.,1
추석연휴가 그렇게 좋지만은 않다.,이김에 푹 쉬는 건 어떨까요. 영화도 보고 맛있는 거 먹고.,1
추억. 그 미칠듯한 그리움.,추억은 미화되기 마련이죠.,1
추억들을 하나씩 보내며,후련해질 거예요.,1
추억에 머물다.,때로는 추억이 힘이 되기도 하죠.,1
추억은 힘이 없다.,추억은 미화되기 마련이죠.,1
추운날씨.,정말 추운 날이에요.,1
축하해,감사해요.,1
출근 준비하다 또 울었네,기운 없을 텐데 따뜻한 차라도 한잔 해요.,1
출근시간 아깝다,회사 근처로 이사를 가보세요.,1
충격.충격,갑작스러워서 당황하셨겠어요.,1
친구 사이로 지낸다는 게 말이 되나,저는 힘들다고 생각해요.,1
친구같데.,너무 편하게 느꼈나봅니다.,1
친구도 연인도 아닌 그런사이의 끝,후유증이 클 수도 있겠어요.,1
친구랑 술 한잔 기울이고 들어왔습니다.,기분이 조금이나마 나아졌길 바랍니다.,1
침묵,침묵이 오히려 도움이 될 때가 있을 거예요.,1
카카오톡 계정 탈퇴,괜찮은 방법이에요.,1
카카오톡 대화명,더 이상 신경쓰지 마세요.,1
카톡 2틀째 확인안하내,그분은 마음의 정리를 했나봐요.,1
카톡 보냈어,후회가 남는 것 보단 연락하는게 낫죠.,1
카톡 탈퇴하다가 다시 재가입 했는데,사진이 보여도 차단하세요.,1
카톡사진을 보니 눈물이 나네,카톡 사진 보지 못하게 지웁시다.,1
카톡에 차단시,이별하면 연락 안 하는게 맞아요.,1
카톡으로 이런사진을 보내왔어,카톡 차단하고 보지도 신경쓰지도 마세요.,1
카톡을 탈퇴했나봐.,연락을 안 하는게 서로에게 도움이 될 거 예요.,1
카톡차단에 이제는 프로필 비공개 당했어,잊는 데는 더 도움이 될지도 몰라요.,1
카톡프로필~~~보고왔는데.,보지 마세요.,1
카톡프사 무슨 의미일까?,이제 보지 마세요.,1
커플 사진 보니 더 슬퍼,이제 더 이상 보지 마세요.,1
커플링 사진 그대로 두나?,저는 버리는 걸 추천드려요.,1
컴터가 맛이 갔어,AS센터에 맡겨보세요.,1
코 앞이 재회.,마음의 준비를 하세요.,1
크리스마스 다음날 이별했습니다.,무슨 날인지는 중요하지 않아요. 힘들었을텐데 잠깐 쉬어가세요.,1
크리스마스가 더 가까워지니까 속이 답답해지네,무슨 날인지는 중요하지 않아요. 힘들었을텐데 잠깐 쉬어가세요.,1
태어나 단한번도 들어보지못한 이별이야기 도와주세,이야기 해보세요. 제가 들어드릴게요.,1
택시비 너무 비싸,후회해도 늦었어요.,1
텅빔,다시 채워질 거예요.,1
통증,아프지 말아요.,1
통화를 하긴했는데. 힘드네,연락하면서 감정들이 다시 생각나니까요.,1
퇴근길에 봤네,우연히 마주쳤군요.,1
퇴근길에 훅!하고 연락오네.,그분이 미련이 남아있나 봐요.,1
퇴근길에.,마주쳤나봅니다.,1
퇴근했어~근데,생각나나봅니다.,1
툭하면 헤어지자라는 말을 하는 사람,서운한 마음을 충분히 전하는게 좋겠어요.,1
파혼,쉽지 않은 결정이었을 거예요,1
파혼 7개월 째,아직 힘들거라 생각해요.,1
파혼위기,충분한 대화를 나눴길 바랍니다.,1
파혼한거 정말 잘했다,쉽지 않은 결정이었겠지만 잘 하셨어요.,1
편안하게 보자는 말,전 그러지 못할 거예요.,1
편지를 써보았어.,마음을 전하세요.,1
평범함 속에 웃음 속에 감쳐진 나,저도 그럴 때가 있답니다.,1
평생 내꺼일거 같아서 함부로 했습니다.,똑같은 실수하지 않길 바랄게요.,1
평생 함께하고 싶다.,프로포즈해보세요.,1
평온한거 같은데 행복하지가 않네,평온이랑 행복은 다르니까요.,1
포기하니 공허하네.,자신을 포기하지는 마세요.,1
포기해야하는걸 알면서도 난 왜이러니.,미련이 남은 거겠죠.,1
포기해야할까?,서로 충분한 대화를 나누고 얻은 결론이라면요.,1
폰 자꾸 보게 돼,보지 마세요.,1
프로필 사진을 보았는데,신경쓰지 마세요.,1
프사 무슨 의미 일까?,의미 부여하지 마세요.,1
프사를 왜 보았을까,앞으로는 보지 마세요.,1
핑계,모두 핑계겠죠.,1
하 고놈의 술이 뭔지 참,술이 웬수죠.,1
하 끝나는 건가,끝을 생각한 순간 끝인 거예요.,1
하 너무 힘들어서 그냥 투덜투덜,오래 아파할 수록 자신만 손해예요.,1
하 못참고 또 연락해버렸네,연락처 삭제하세요.,1
하.,힘내세요.,1
하. 며칠 괜찮아졌다가 후폭풍이 또 밀려오네.,계속 반복될 거예요.,1
하고 싶은게 없어,하고싶었던 일을 글로 적어보세요. 생각이 정리될 거예요.,1
하나만 물아볼께,네 말씀해주세요.,1
하나하나 다 신경이 쓰이네,신경을 다른 곳에 써보세요.,1
하늘이 준 이별 같다,운명같네요.,1
하루 겨우 참고 또 문자 보냈네.,연락하지 않는 게 서로에게 좋을 거예요.,1
하루 이틀 이제는 사흘.,익숙해질 거예요.,1
하루가 일년같아,시간이 더디게 흐르죠.,1
하루는 괜찮고 하루는 아픈. 반복되는 일상,한동안은 힘들지도 몰라요.,1
하루동안 너무 연락을 많이 한걸까,복잡하게 생각하지 말아요.,1
하루에도 수십번.,생각이 나나요.,1
하루에도ㅠㅠ,수십번 생각이 나나 봐요.,1
하루종일 회사에서 미친사람처럼 눈물의 의미를 생각하면서,이별이 그렇게 만들었나요.,1
하루하루 너무 힘드네,다른사람에게 기대보는 건 어떨까요.,1
하루하루 이별하는 기분,아픔의 크기만큼 마음의 상처도 커서 그래요.,1
하루하루가 너무 고통스럽네,아픔의 크기만큼 마음의 상처도 커서 그래요.,1
하루하루가 지옥같아,아픔의 크기만큼 마음의 상처도 커서 그래요.,1
하소연 좀 해도 되나,천천히 해보세요.,1
하아 너무 많이 힘드네 ㅜㅜ,맛있는 거라도 먹고 기분을 전환 해보세요.,1
하아 다시 또 터진 눈물,마음놓고 우세요.,1
하아.,수십 번 생각이 나도 잊어야해요.,1
하이고 숨막힌다,자신을 옥죄지 마세요.,1
하진짜 열받아서,저한테 말해보세요.,1
하참 주말 더럽게 기네,혼자 주말 지내는 것도 익숙해질 거예요.,1
하하 진짜 헤어지고 싶다,필요하다면요.,1
한 5개월쯤 됐네,그동안 잘해왔어요.,1
한 달 동안 잊으려고 노력해보라네,다른 사람으로 잊혀지기도 해요.,1
한 번은 더 볼 일이 있을 것 같았는데.,살면서 볼 수도 있겠죠.,1
한 여자와 한 남자의 이야기.,말해보세요.,1
한강에서 소주한잔.,분위기 있네요.,1
한달 다되가네,그러게요. 어느덧 한달이에요.,1
한달 됐네,그러게요. 어느덧 한달이에요.,1
한달 만에 보는 너에게,미련이 남아 있나봅니다.,1
한달 사귀고 헤어진 남자 무슨 생각일까?,인연이 아니었나봅니다.,1
한달 째,그러게요. 어느덧 한달이에요.,1
한달!! 하고 일주일,마음이 좀 진정 되었으면 좋겠네요.,1
한달동안 대답이 없는게 아직도 생각하면 비참한데,다른 곳으로 관심을 돌려보세요.,1
한달됐어,많이 힘들지 않길 바라요.,1
한달만에.제가,잊었길 바랍니다.,1
한달반째,금방 지나갈지도 몰라요.,1
한달의 시간을 갖자고 했지만. .,어느정도 마음의 정리를 하는 것도 필요하겠어요.,1
한달이 10년 같은.,아픔의 정도와 비례할 거예요.,1
한달이 넘었네,잘 지내길 바랍니다.,1
한달이 넘었지만,아직은 실감이 나지 않을 거예요.,1
한달이넘었는데 괜찮은거같은데,다행이에요.,1
한달이라는 시간이 흘렀습니다.,잘 견디고 있길 바랍니다.,1
한달전에 마음 변한걸 느꼈을때 헤어질 것을.,후회되겠지만 지금도 늦지 않았어요.,1
한달째 클럽,기분전환이 좀 되었길 바라요.,1
한달하고 2주가 지났는데 아직도.,힘들 수 있지요.,1
한달하고 6일 지났네,아직 미련이 남아있나봐요.,1
한달하고 9일째,아직 잊지 못했나봐요.,1
한때는 나의 전부였던 그녀,그녀에게도 당신이 전부였을 거예요.,1
한때는 원망하고 화났었지만,지금은 마음이 좀 정리되었길바랍니다.,1
한번 마음이 떠난 여자는 다시 안돌아오나 ?,어떻게 하느냐에 따라 다를 거예요.,1
한번만 더 보고 싶어요.,후회하지 않을 자신이 있다면 만나봐요.,1
한번의 기회쯤 있겠지 라고 생각했던 내생각이 어리석었습니다,현실을 받아들이는 것도 중요합니다.,1
한번쯤 진하게 아픈것도 괜찬아.,긍정적이네요.,1
한번쯤은 다시 널 보고 싶어,보고싶을 거예요.,1
한사람어게추억이된다는것,기억이 추억이 되곤 하죠.,1
한사람의 부재가 이렇게나 크게.,함께 했던 시간이 있으니까요.,1
한살 한살 더 먹을수록 만남이 두려워지네.,그렇게 생각할 수 있어요. 그래도 사랑에 나이는 중요하지 않아요. 용기를 내요.,1
한순간에 변한 사람.그리고 예의에 대해.,실망이 클 거예요.,1
"한순간에, 무너진 느낌이었습니다",쉽지 않은 결정이었나봐요.,1
한숨,많이 힘든가봅니다.,1
한숨만,많이 힘든가봅니다.,1
한숨만 나오네.,많이 지쳤나봐요.,1
한심하네ㅜㅜ,자책하지 말아요.,1
한없이 소중하던 사람이 미워지네,이별에는 아픔이 따르기 마련이에요.,1
한이 쌓여,많이 힘들텐데 저에게 말해보세요.,1
한잔 했습니다,한 잔 하기 좋은 날이네요.,1
한쪽이 마음 떠나고 마음 돌리는 방법,마음이 떠난 이유를 먼저 생각해봐요.,1
할 말이 많은데.,말해보세요.,1
할 수 있는 일이 이것뿐이라서,그게 최선이었을 거예요.,1
할 수 있다면 그럴수 있다면 달라질까?,자신을 믿어보세요.,1
할 줄 아는거!,많은걸 하고 싶은데 아직 못하는게 많아요.,1
할수있습니다,할 수 있어요.,1
함께했던 시간이 너무 많았기에.,그리움의 크기도 커졌을 거예요.,1
해가지는게 두렵네,내일은 또 해가 뜰 거예요.,1
해선 안 될 사랑.,그렇게 생각한다면 매몰차게 마음을 정리하세요.,1
해외장거리 헤어진지 3주 다되가네,바쁘게 생활하다 보면 잊혀질 거예요.,1
핸드폰 떨어뜨려서 고장 났나봐,as 맡기세요.,1
행복한 돌싱녀,매일매일 행복한 일이 생기시길 바랄게요,1
행복한 인생 돌싱남,매일매일 행복한 일이 생기시길 바랄게요,1
행복할 수가 없어서 너무 아프고 불행합니다,자신을 조금 더 사랑해보세요.,1
행복할까?,행복할 거예요.,1
행복해라 불행해도 좋고,행복이 있으니 불행도 있고 불행이 있어서 행복도 빛나지요. 인생이 그런가봐요.,1
행복해야 돼,행복할 거예요.,1
행복해져야해,행복할 거라 생각해요.,1
행복해하는 널보며,많이 사랑했나봐요.,1
행여 잃을까봐 꼭 쥐고 있어야 하는건 내 것이 아닙니다.,놓아줄 때를 아는 것도 중요한 것 같아요.,1
햐도 상처받아서 무뎌지네,많이 힘들었을 거라 생각해요.,1
허전함,마음이 헛헛한가봐요.,1
허허 맴찢.,제 맘도 맴찢.,1
허허 모든 것을 다 줬는데,사랑할 때 받을 것을 생각하고 주진 않으니까요.,1
헉. 어쩌다보니 헤어졌을때 해선 안되는 금기 하나를.,이불킥하게 될 거예요.,1
헛웃음만 나오네,당분간 받아들이기 힘들거예요.,1
헤어져도 그러려니 하겠지 했는데,이별은 언제나 힘든 법이죠.,1
헤어져야 맞는건지,자신에게 물어보세요.,1
헤어져야 하나.,서로의 관계에 대해 생각해보세요.,1
헤어져야 하는걸 아는데 그사람을 보낼 수가 없네,확실한 이유가 있으면 이별을 받아들이는 것도 중요해요.,1
헤어져야 할 거 아는데 괴로워,확실한 이유가 있으면 이별을 받아들이는 것도 중요해요.,1
